id,district_id,name,latitude,longitude,geometry,neighborhood,district,neighborhood_id,source,source_layer,external_id,primary_source,source_ids,school_name,school_type,school_subtype,grades_offered,is_primary,is_secondary,is_vocational,is_special_needs,languages,has_all_day_program,address,street,house_number,postal_code,city,ownership,official_school_id,is_barrier_free,accessibility_notes,phone,email,website,last_source_update,last_ingested_at,is_active,lat,lon,has_district,has_neighborhood
393356857,11004004,Grundschule am Rüdesheimer Platz,52.47117945642318,13.312544004064302,"POLYGON ((13.3124042 52.4698742, 13.3115545 52.4701755, 13.3115793 52.4706115, 13.3116324 52.4721089, 13.3131338 52.4720517, 13.3131305 52.4720276, 13.3131507 52.4720267, 13.3131734 52.4720256, 13.3131761 52.4720504, 13.3139941 52.4720215, 13.3140696 52.4719494, 13.3140329 52.4718772, 13.3131507 52.4706731, 13.3124042 52.4698742))",0402,Charlottenburg-Wilmersdorf,Wilmersdorf,OSM,OSM_SCHOOLS,04G19,OSM_SCHOOLS,way:393356857,Grundschule am Rüdesheimer Platz,,,,,,,,,,"Rüdesheimer Straße 24-30, 14197 Berlin",Rüdesheimer Straße,24-30,14197,Berlin,Bezirksamt Charlottenburg-Wilmersdorf von Berlin,,,,,,,,,True,52.47117945642318,13.312544004064302,True,True
395866883,,Grundschule an der Bäke,52.44836121318466,13.318767463590149,"POLYGON ((13.3184832 52.4487929, 13.3199034 52.4491642, 13.3199609 52.4490988, 13.3200475 52.4488422, 13.3200984 52.4486442, 13.3199345 52.4486067, 13.3196492 52.4485413, 13.3192351 52.4484464, 13.3195011 52.4478532, 13.3186862 52.4477207, 13.3185967 52.4477062, 13.3179838 52.4476064, 13.317753 52.4480287, 13.3175035 52.4484854, 13.317775 52.4485633, 13.3185076 52.4487602, 13.3184832 52.4487929))",,,,OSM,OSM_SCHOOLS,06G31,OSM_SCHOOLS,way:395866883,Grundschule an der Bäke,,,,,,,,,,"Haydnstraße 15, 12203 Berlin",Haydnstraße,15,12203,Berlin,Bezirksamt Steglitz-Zehlendorf von Berlin,,,,+49 30 84416430,sekretariat@baeke.schule.berlin.de,,,,True,52.44836121318466,13.318767463590149,False,False
396117926,11006006,Grundschule am Stadtpark Steglitz,52.44966791980826,13.343307968507743,"POLYGON ((13.3422508 52.4495414, 13.342295 52.4495744, 13.342386 52.4496391, 13.3424423 52.4496794, 13.3424707 52.4497002, 13.342539 52.4497489, 13.3426201 52.4498063, 13.3430263 52.4500936, 13.3430444 52.4501064, 13.3438325 52.450008, 13.3440222 52.449907, 13.3441264 52.44998, 13.3444252 52.449824, 13.3438619 52.4494214, 13.3437832 52.4493656, 13.3436288 52.4492561, 13.3435668 52.4492863, 13.3434169 52.4493647, 13.3433516 52.4493998, 13.3433225 52.4494147, 13.3432591 52.4493701, 13.3431904 52.4493216, 13.343149 52.4492923, 13.3430866 52.4492485, 13.3430167 52.4491985, 13.3429704 52.4491627, 13.3422508 52.4495414))",0601,Steglitz-Zehlendorf,Steglitz,OSM,OSM_SCHOOLS,06G32,OSM_SCHOOLS,way:396117926,Grundschule am Stadtpark Steglitz,,,,,,,,,,"Karl-Stieler-Straße 10-11, 12167 Berlin",Karl-Stieler-Straße,10-11,12167,Berlin,Land Berlin,,,,+49 30 93951947,sekretariat@06g32.schule.berlin.de,http://www.grundschule-am-stadtpark-steglitz.de/,,,True,52.44966791980826,13.343307968507743,True,True
414498883,11009009,Wendenschloß Schule,52.42847951109414,13.595646008859136,"POLYGON ((13.5964352 52.428299, 13.5951773 52.4282694, 13.5951723 52.4282935, 13.5949325 52.4282877, 13.594837 52.4285884, 13.5954902 52.4286968, 13.5955018 52.4286582, 13.595911 52.4287074, 13.5962028 52.4287328, 13.5962316 52.428734, 13.5964352 52.428299))",0910,Treptow-Köpenick,Köpenick,OSM,OSM_SCHOOLS,09G16,OSM_SCHOOLS,way:414498883,Wendenschloß Schule,,,,,,,,,,,,,,,,,,,,,,,,True,52.42847951109414,13.595646008859136,True,True
416461637,11010010,Karl-Friedrich-Friesen-Grundschule,52.55308395148172,13.563218001929345,"POLYGON ((13.5647078 52.553475, 13.5644935 52.5535415, 13.5644528 52.5535542, 13.5642261 52.5536279, 13.5642222 52.5536228, 13.5641036 52.5536623, 13.5634979 52.553861, 13.5634645 52.5538713, 13.5634323 52.5538696, 13.5634012 52.5538619, 13.5631122 52.5535136, 13.5629554 52.5533263, 13.5629399 52.5533073, 13.5629235 52.5532872, 13.5624442 52.5534431, 13.5620191 52.5534505, 13.5616088 52.5529974, 13.5617193 52.5528564, 13.5626034 52.5525643, 13.5632282 52.5524519, 13.5632646 52.5524412, 13.5636959 52.5523133, 13.5647078 52.553475))",1001,Marzahn-Hellersdorf,Marzahn,OSM,OSM_SCHOOLS,10G07,OSM_SCHOOLS,way:416461637,Karl-Friedrich-Friesen-Grundschule,,,,,,,,,,"Max-Herrmann-Straße 5, 12687 Berlin",Max-Herrmann-Straße,5,12687,Berlin,,,,,,,,,,True,52.55308395148172,13.563218001929345,True,True
437672253,,Freie Waldorfschule am Prenzlauer Berg,52.54430748728944,13.454596764761975,"POLYGON ((13.4535964 52.544532, 13.4544797 52.5448357, 13.4545748 52.5448686, 13.454791 52.5449435, 13.4548197 52.5449137, 13.4550678 52.5446444, 13.4556219 52.544049, 13.4550624 52.5436729, 13.4548129 52.543772, 13.4544602 52.5439164, 13.4533573 52.5443678, 13.4534769 52.5444754, 13.4535964 52.544532))",,,,OSM,OSM_SCHOOLS,03P30,OSM_SCHOOLS,way:437672253,Freie Waldorfschule am Prenzlauer Berg,,,,,,,,,,"Gürtelstraße 16, 10409 Berlin",Gürtelstraße,16,10409,Berlin,Verein der Freien Waldorfschule Berlin-Mitte e.V.,,,,,,,,,True,52.54430748728944,13.454596764761975,False,False
438858103,11010010,Schule am Pappelhof,52.53145200087059,13.55358089792905,"POLYGON ((13.5532831 52.5316944, 13.5533366 52.5319578, 13.5542564 52.5318958, 13.5541243 52.5310577, 13.5541129 52.5310012, 13.5528044 52.5310902, 13.5528142 52.5311553, 13.5527822 52.5311571, 13.5528491 52.5315557, 13.5530521 52.5315421, 13.5530761 52.5316494, 13.5530798 52.5316658, 13.5532735 52.5316558, 13.5532831 52.5316944))",1002,Marzahn-Hellersdorf,Biesdorf,OSM,OSM_SCHOOLS,10S04,OSM_SCHOOLS,way:438858103,Schule am Pappelhof,,,,,,,,,,"Ketschendorfer Weg 21, 12683 Berlin",Ketschendorfer Weg,21,12683,Berlin,,,,,,,,,,True,52.53145200087059,13.55358089792905,True,True
439887078,11012012,Alternativschule Berlin,52.604723970908275,13.315278428984346,"POLYGON ((13.3147633 52.6047864, 13.3148949 52.6046681, 13.3149203 52.6046458, 13.3149272 52.6046398, 13.3149795 52.6045937, 13.3149852 52.6045886, 13.3151842 52.6044156, 13.3158034 52.6046525, 13.3155886 52.6048465, 13.3153453 52.6050325, 13.3149819 52.6048863, 13.3147633 52.6047864))",1207,Reinickendorf,Waidmannslust,OSM,OSM_SCHOOLS,12P11,OSM_SCHOOLS,way:439887078,Alternativschule Berlin,,,,,,,,,,"Bondickstraße 8-9, 13469 Berlin",Bondickstraße,8-9,13469,Berlin,Alternativschule Berlin e. V.,,,,+49 30 417 48 60,,https://www.alternativschule-berlin.de/,,,True,52.604723970908275,13.315278428984346,True,True
441039311,11011011,Bürgermeister-Ziethen-Grundschule,52.508369934192544,13.51713154260126,"POLYGON ((13.5163476 52.5083963, 13.5164764 52.5077885, 13.5165042 52.5077941, 13.5177777 52.5080526, 13.5178089 52.5080444, 13.5178492 52.5080619, 13.5179142 52.5086689, 13.5175272 52.5086894, 13.5175536 52.508895, 13.5166826 52.5089435, 13.5166613 52.5088013, 13.5166585 52.5087823, 13.5167329 52.5087794, 13.5167226 52.5087257, 13.5166655 52.508428, 13.5163476 52.5083963))",1101,Lichtenberg,Friedrichsfelde,OSM,OSM_SCHOOLS,11G09,OSM_SCHOOLS,way:441039311,Bürgermeister-Ziethen-Grundschule,,,,,,,,,,"Massower Straße 39, 10315 Berlin",Massower Straße,39,10315,Berlin,,,,,+49 30 5251 434,sekretariat@buezie.schule.berlin.de,https://www.buezie.de/,,,True,52.508369934192544,13.51713154260126,True,True
444998698,11006006,Kant-Oberschule,52.45897262993106,13.330304742643854,"POLYGON ((13.3297549 52.4588504, 13.3298129 52.4588538, 13.3300487 52.4588673, 13.3303377 52.4588825, 13.3304274 52.4588859, 13.3305233 52.4588344, 13.3305393 52.4587351, 13.3311292 52.4587683, 13.3311556 52.4587733, 13.3312249 52.4587755, 13.3306843 52.4590171, 13.3306304 52.4590366, 13.3305861 52.4590434, 13.3305508 52.4590557, 13.3298735 52.459241, 13.3297954 52.4592534, 13.3296961 52.4592524, 13.3297549 52.4588504))",0601,Steglitz-Zehlendorf,Steglitz,OSM,OSM_SCHOOLS,06P11,OSM_SCHOOLS,way:444998698,Kant-Oberschule,,,,,,,,,,"Körnerstraße 11, 12169 Berlin",Körnerstraße,11,12169,Berlin,Stiftung Private Kant-Schulen gGmbH,,,,,,https://www.kant-oberschule.de,,,True,52.45897262993106,13.330304742643854,True,True
446137747,11008008,Albert-Einstein-Gymnasium,52.44508585223624,13.442918030993495,"POLYGON ((13.4431857 52.4444, 13.4419887 52.4444083, 13.4419598 52.4450537, 13.4419408 52.4454794, 13.441984 52.4454874, 13.442024 52.4454948, 13.4427334 52.4456261, 13.4430581 52.4456612, 13.4434375 52.4456909, 13.4438013 52.4457046, 13.4440063 52.4457033, 13.4440874 52.4457038, 13.4441581 52.4457016, 13.4441309 52.4454431, 13.4437983 52.445074, 13.4431857 52.4444))",0802,Neukölln,Britz,OSM,OSM_SCHOOLS,08Y03,OSM_SCHOOLS,way:446137747,Albert-Einstein-Gymnasium,,,,,,,,,,"Parchimer Allee 109, 12359 Berlin",Parchimer Allee,109,12359,Berlin,,,,,,,,,,True,52.44508585223624,13.442918030993495,True,True
450063490,11008008,Albert-Schweitzer-Gymnasium,52.48460955744822,13.4264289960137,"POLYGON ((13.4257727 52.4850867, 13.4261983 52.4850689, 13.4262728 52.4850656, 13.4262997 52.4852833, 13.4263102 52.4852782, 13.4263487 52.4852593, 13.4265336 52.4851766, 13.426575 52.4851582, 13.4265897 52.4851517, 13.4265847 52.485153, 13.4265829 52.4851528, 13.4265806 52.4851525, 13.4265784 52.4851507, 13.4265769 52.4851468, 13.4265625 52.4850257, 13.4265631 52.4850176, 13.4265692 52.4850094, 13.4265792 52.4850044, 13.4265926 52.4850018, 13.4266352 52.4849998, 13.4266215 52.4848959, 13.4266195 52.4848807, 13.4266087 52.4847989, 13.4268 52.4847909, 13.4269432 52.4847835, 13.4270222 52.4847809, 13.4270204 52.4847268, 13.4270169 52.4846328, 13.4270131 52.4845287, 13.4270065 52.4843491, 13.4269889 52.4839107, 13.4269346 52.4839108, 13.4265388 52.4839179, 13.4265547 52.4843274, 13.4265573 52.4843939, 13.4257246 52.4844781, 13.4257373 52.4846897, 13.4257447 52.4847834, 13.4257602 52.4849764, 13.4257727 52.4850867))",0801,Neukölln,Neukölln,OSM,OSM_SCHOOLS,08Y02,OSM_SCHOOLS,way:450063490,Albert-Schweitzer-Gymnasium,,,,,,,,,,"Karl-Marx-Straße 14, 12043 Berlin",Karl-Marx-Straße,14,12043,Berlin,,,,,,,,,,True,52.48460955744822,13.4264289960137,True,True
450115389,11010010,Freie Schule Berlin-Mahlsdorf,52.5013430508037,13.608349911501174,"POLYGON ((13.6080317 52.5016921, 13.6081653 52.5016739, 13.6088822 52.5015622, 13.6086709 52.5009959, 13.6080158 52.5010907, 13.607818 52.5011193, 13.6080317 52.5016921))",1004,Marzahn-Hellersdorf,Mahlsdorf,OSM,OSM_SCHOOLS,10P12,OSM_SCHOOLS,way:450115389,Freie Schule Berlin-Mahlsdorf,,,,,,,,,,"Elsenstraße 13A, 12623 Berlin",Elsenstraße,13A,12623,Berlin,,,,,+4930 978 91 077,info@fs-mahlsdorf.de,http://www.freie-schule-am-elsengrund.de/,,,True,52.5013430508037,13.608349911501174,True,True
451783347,11003003,Heinz-Brandt-Schule,52.5509046130076,13.441525976222948,"POLYGON ((13.4409502 52.5512786, 13.4409397 52.5512657, 13.4406192 52.5508778, 13.4405476 52.5508994, 13.4404852 52.5508222, 13.4415711 52.5505064, 13.4417796 52.5504457, 13.4418623 52.5504217, 13.442476 52.5510686, 13.4415907 52.5513464, 13.4415442 52.5512907, 13.4414124 52.5511362, 13.4409502 52.5512786))",0302,Pankow,Weißensee,OSM,OSM_SCHOOLS,03K05,OSM_SCHOOLS,way:451783347,Heinz-Brandt-Schule,,,,,,,,,,"Langhansstraße 120, 13086 Berlin",Langhansstraße,120,13086,Berlin,,,,,,,https://www.heinz-brandt-schule.de/,,,True,52.5509046130076,13.441525976222948,True,True
451785323,11003003,Schule am Hamburger Platz,52.55381162695874,13.437031392221808,"POLYGON ((13.4367467 52.5543819, 13.4367061 52.5543639, 13.4364865 52.5542667, 13.4368063 52.5541797, 13.4367066 52.5541206, 13.4365885 52.5540505, 13.4366363 52.5540258, 13.4366075 52.5540069, 13.4365445 52.553969, 13.4365017 52.5539414, 13.4365152 52.5539302, 13.4365278 52.5538645, 13.4364035 52.5536993, 13.4366029 52.5536286, 13.4368023 52.5535581, 13.4369938 52.5534907, 13.4369479 52.5534415, 13.4370175 52.5534175, 13.4370817 52.5533962, 13.4372639 52.5533375, 13.4373406 52.5533131, 13.4375406 52.5532499, 13.4377428 52.5534803, 13.4376463 52.5535093, 13.4375796 52.5535294, 13.4373768 52.5535904, 13.4371423 52.5536601, 13.4374491 52.5539956, 13.4375152 52.5541128, 13.4373742 52.5541503, 13.436925 52.5542694, 13.4368506 52.5542866, 13.4368356 52.5542998, 13.4367467 52.5543819))",0302,Pankow,Weißensee,OSM,OSM_SCHOOLS,03G01,OSM_SCHOOLS,way:451785323,Schule am Hamburger Platz,,,,,,,,,,"Gustav-Adolf-Straße 21, 13086 Berlin",Gustav-Adolf-Straße,21,13086,Berlin,,,,,,,,,,True,52.55381162695874,13.437031392221808,True,True
451792442,11003003,Stephanus Grundschule,52.552920282968806,13.457436197166839,"POLYGON ((13.4570007 52.5533264, 13.4565387 52.5527431, 13.4572466 52.5525324, 13.4574624 52.5527675, 13.4580537 52.5525803, 13.4583655 52.553026, 13.4576954 52.5532555, 13.4576244 52.5531393, 13.4570007 52.5533264))",0302,Pankow,Weißensee,OSM,OSM_SCHOOLS,03P39,OSM_SCHOOLS,way:451792442,Stephanus Grundschule,,,,,,,,,,"Parkstraße 22, 13086 Berlin",Parkstraße,22,13086,Berlin,,,,,+49 30 96249231,mechthild.blasczyk@stephanus.org,https://www.stephanus.org/stiftung/tochtergesellschaften/stephanus-ggmbh/bildung/stephanus-grundschule/startseite/,,,True,52.552920282968806,13.457436197166839,True,True
451792443,11003003,Stephanus-Schule,52.55184720318892,13.457416462224934,"POLYGON ((13.4581339 52.5518957, 13.4580201 52.5514651, 13.4574571 52.5515551, 13.4567897 52.5517566, 13.456884 52.5518765, 13.4569568 52.551855, 13.4569887 52.5518954, 13.4570372 52.551977, 13.4566798 52.5520896, 13.456863 52.5523365, 13.4571716 52.5522494, 13.4572631 52.5520231, 13.457705 52.5519677, 13.4581339 52.5518957))",0302,Pankow,Weißensee,OSM,OSM_SCHOOLS,03P11,OSM_SCHOOLS,way:451792443,Stephanus-Schule,,,,,,,,,,"Parkstraße 22, 13086 Berlin",Parkstraße,22,13086,Berlin,,,,,,,https://www.stephanus.org/stiftung/tochtergesellschaften/stephanus-ggmbh/bildung/stephanus-grundschule/startseite/,,,True,52.55184720318892,13.457416462224934,True,True
454715723,11006006,Friedrich-Drake-Grundschule,52.43230892580226,13.306822771034291,"POLYGON ((13.3077819 52.4327025, 13.3066629 52.4322335, 13.3061817 52.4326821, 13.3061652 52.4326975, 13.3054408 52.4323857, 13.3054222 52.4323342, 13.3054754 52.4322944, 13.3055086 52.4322728, 13.3055418 52.4322551, 13.3055815 52.4322362, 13.3056247 52.4322183, 13.3056761 52.4322014, 13.3057249 52.4321877, 13.3057759 52.4321766, 13.3058402 52.4321637, 13.306382 52.4320709, 13.3063882 52.4320837, 13.3064175 52.4320785, 13.3064739 52.4320684, 13.3064677 52.4320556, 13.3071459 52.4319388, 13.3076535 52.4321424, 13.3080261 52.4322928, 13.3081703 52.4323504, 13.3077819 52.4327025))",0602,Steglitz-Zehlendorf,Lichterfelde,OSM,OSM_SCHOOLS,06G33,OSM_SCHOOLS,way:454715723,Friedrich-Drake-Grundschule,,,,,,,,,,"Drakestraße 80, 12205 Berlin",Drakestraße,80,12205,Berlin,Bezirksamt Steglitz-Zehlendorf von Berlin,,,,+49 30 844159541,,https://www.friedrich-drake-grundschule.de/,,,True,52.43230892580226,13.306822771034291,True,True
457462502,11003003,Grundschule am Planetarium,52.541649311414716,13.43058215912744,"POLYGON ((13.4306101 52.5414557, 13.4302625 52.5415769, 13.4302414 52.5415547, 13.4296129 52.5417728, 13.4296144 52.5417863, 13.4298301 52.542027, 13.429846 52.5420391, 13.4298668 52.542053, 13.429895 52.542062, 13.4299225 52.5420697, 13.4299479 52.542073, 13.4299875 52.5420758, 13.430021 52.5420734, 13.4300566 52.5420656, 13.4302119 52.5420106, 13.4302745 52.5420179, 13.4302957 52.5420116, 13.4303127 52.5420065, 13.4303275 52.5419735, 13.4303983 52.5419481, 13.4304493 52.5420017, 13.4306348 52.5419353, 13.4311738 52.5415728, 13.4313073 52.5414976, 13.4313863 52.5414531, 13.4315995 52.5413678, 13.4314019 52.5411453, 13.4305848 52.5414273, 13.4306101 52.5414557))",0301,Pankow,Prenzlauer Berg,OSM,OSM_SCHOOLS,03G08,OSM_SCHOOLS,way:457462502,Grundschule am Planetarium,,,,,,,,,,"Ella-Kay-Straße 47, 10405 Berlin",Ella-Kay-Straße,47,10405,Berlin,,,,,,,,,,True,52.541649311414716,13.43058215912744,True,True
460163619,11002002,Oberstufenzentrum Handel 1,52.50161611520486,13.437495130703937,"POLYGON ((13.4370585 52.5029958, 13.4373106 52.5028864, 13.4376022 52.5027317, 13.4376771 52.5026934, 13.4377447 52.5026572, 13.4382242 52.5024057, 13.438759 52.5021208, 13.4385531 52.5019735, 13.4388908 52.5017972, 13.4391426 52.5016658, 13.4392894 52.5015892, 13.4394625 52.5017132, 13.4395208 52.501755, 13.4397136 52.5018908, 13.4400195 52.501733, 13.4399887 52.501711, 13.4398491 52.5016119, 13.4397262 52.5015246, 13.4396449 52.5014668, 13.439445 52.5013249, 13.4390678 52.5010567, 13.4389467 52.5009703, 13.4388299 52.5008871, 13.4386149 52.5007343, 13.4383929 52.5005808, 13.438145 52.5005444, 13.4376901 52.5004775, 13.4376188 52.500466, 13.4352664 52.5014354, 13.4356323 52.501754, 13.4368401 52.5028056, 13.4370585 52.5029958))",0202,Friedrichshain-Kreuzberg,Kreuzberg,OSM,OSM_SCHOOLS,02B04,OSM_SCHOOLS,way:460163619,Oberstufenzentrum Handel 1,,,,,,,,,,"Wrangelstraße 98, 10997 Berlin",Wrangelstraße,98,10997,Berlin,"Senatsverwaltung für Bildung, Jugend und Familie",,,,,,,,,True,52.50161611520486,13.437495130703937,True,True
463268034,11010010,Fuchsberg-Grundschule,52.4995263647217,13.564251831539476,"POLYGON ((13.5639296 52.499801, 13.5635407 52.5003644, 13.5623931 52.5000694, 13.5632916 52.4985895, 13.5637765 52.498751, 13.5644869 52.4989876, 13.5645963 52.4988298, 13.5662308 52.4993638, 13.5662856 52.4993817, 13.5659006 52.4999503, 13.5658011 52.5000972, 13.565779 52.5001298, 13.5656956 52.5002531, 13.5653369 52.5001634, 13.5652127 52.5001323, 13.5639296 52.499801))",1002,Marzahn-Hellersdorf,Biesdorf,OSM,OSM_SCHOOLS,10G16,OSM_SCHOOLS,way:463268034,Fuchsberg-Grundschule,,,,,,,,,,"Apfelwicklerstraße 4-6, 12683",Apfelwicklerstraße,4-6,12683,,,,,,,,https://www.grundschule-fuchsberg.de/,,,True,52.4995263647217,13.564251831539476,True,True
469790825,11010010,Peter Pan Grundschule,52.54608587274403,13.549837429753456,"POLYGON ((13.5489854 52.5457152, 13.5492048 52.5459814, 13.5494998 52.5463334, 13.5496752 52.5465413, 13.5497236 52.5465666, 13.5499354 52.546504, 13.5502323 52.5464106, 13.5507282 52.5462546, 13.5503804 52.5458491, 13.5501945 52.5459096, 13.5500971 52.5457976, 13.5497435 52.5459094, 13.5494914 52.5456182, 13.5492966 52.5456054, 13.5489854 52.5457152))",1001,Marzahn-Hellersdorf,Marzahn,OSM,OSM_SCHOOLS,,OSM_SCHOOLS,way:469790825,Peter Pan Grundschule,,,,,,,,,,"Stolzenhagener Straße, 12679 Berlin",Stolzenhagener Straße,,12679,Berlin,,,,,,,https://peter-pan-grundschule.de/,,,True,52.54608587274403,13.549837429753456,True,True
496657168,11003003,,52.53656398676577,13.455497149182621,"POLYGON ((13.4555382 52.5369289, 13.4560251 52.5366352, 13.4561705 52.536517, 13.4555132 52.5362236, 13.4554983 52.5362335, 13.455418 52.5361978, 13.4553619 52.5361744, 13.4548579 52.5366756, 13.4555382 52.5369289))",0301,Pankow,Prenzlauer Berg,OSM,OSM_SCHOOLS,,OSM_SCHOOLS,way:496657168,,,,,,,,,,,,,,,,,,,,,,,,,True,52.53656398676577,13.455497149182621,True,True
501026662,11010010,Pusteblume-Grundschule,52.54118632868179,13.598240741014811,"POLYGON ((13.5970893 52.5414879, 13.597177 52.5410304, 13.5964457 52.5409786, 13.5964971 52.5407354, 13.5976041 52.5408319, 13.5983778 52.5408999, 13.5998753 52.541031, 13.5998122 52.5414039, 13.5997963 52.5414994, 13.599051 52.5414447, 13.5988814 52.5415522, 13.5987998 52.5416084, 13.5980457 52.541556, 13.5970893 52.5414879))",1005,Marzahn-Hellersdorf,Hellersdorf,OSM,OSM_SCHOOLS,,OSM_SCHOOLS,way:501026662,Pusteblume-Grundschule,,,,,,,,,,"Kastanienallee 61, 12627 Berlin",Kastanienallee,61,12627,Berlin,,,,,,,https://www.pusteblume-grundschule.de/,,,True,52.54118632868179,13.598240741014811,True,True
503693822,11005005,Paul-Moor-Grundschule,52.521351527029196,13.190187113468266,"POLYGON ((13.1893008 52.5215555, 13.1896537 52.5212201, 13.1897303 52.5211622, 13.1898671 52.5210963, 13.1899821 52.5210745, 13.1905831 52.5210818, 13.1905833 52.521077, 13.1908536 52.5210802, 13.1908499 52.521196, 13.1908496 52.5212031, 13.190834 52.5214665, 13.1908307 52.5215251, 13.1904273 52.5216258, 13.1893008 52.5215555))",0509,Spandau,Wilhelmstadt,OSM,OSM_SCHOOLS,05G21,OSM_SCHOOLS,way:503693822,Paul-Moor-Grundschule,,,,,,,,,,,,,,,,,,,,,,,,True,52.521351527029196,13.190187113468266,True,True
505803017,11010010,Schule am grünen Stadtrand,52.56985172952454,13.562270120878653,"POLYGON ((13.5619918 52.5693895, 13.5618563 52.569557, 13.5617531 52.5695813, 13.5617116 52.5695693, 13.5615058 52.5698152, 13.5615466 52.5698277, 13.5616961 52.5698734, 13.5615778 52.5700233, 13.5620068 52.5701623, 13.5628011 52.5704196, 13.5629053 52.5699245, 13.5627968 52.5698493, 13.5627885 52.5697361, 13.5626689 52.5696792, 13.5625275 52.5693862, 13.5622017 52.5692792, 13.5621132 52.5693789, 13.5620965 52.5693738, 13.5619918 52.5693895))",1001,Marzahn-Hellersdorf,Marzahn,OSM,OSM_SCHOOLS,10G34,OSM_SCHOOLS,way:505803017,Schule am grünen Stadtrand,,,,,,,,,,"Geraer Ring 54, 12689 Berlin",Geraer Ring,54,12689,Berlin,Bezirksamt Marzahn-Hellersdorf von Berlin,,,,+49 30 93668090,,https://www.schule-am-gruenen-stadtrand.de/,,,True,52.56985172952454,13.562270120878653,True,True
508462993,11004004,Hans-Litten-Schule,52.51169685068571,13.290194184772169,"POLYGON ((13.2913393 52.5114378, 13.2913279 52.511503, 13.2913016 52.5116474, 13.2912825 52.511755, 13.2912671 52.5118405, 13.2912189 52.5120866, 13.2910288 52.5120739, 13.2910183 52.5120733, 13.2907971 52.5120597, 13.2906979 52.5120536, 13.2904378 52.5120377, 13.2903631 52.5120331, 13.2901083 52.5120175, 13.2900555 52.5120142, 13.2898714 52.512003, 13.2898235 52.512, 13.2897788 52.5119973, 13.2895271 52.5119819, 13.289429 52.5119758, 13.2891971 52.5119616, 13.289009 52.5119501, 13.289018 52.5119225, 13.2890257 52.5118986, 13.2891446 52.5115147, 13.2892102 52.5113057, 13.2897161 52.5113368, 13.2897243 52.5113373, 13.2902528 52.511371, 13.2903469 52.5113768, 13.2904353 52.5113823, 13.2906059 52.5113927, 13.2906386 52.5113945, 13.2907639 52.511402, 13.2909947 52.5114161, 13.2910389 52.5114189, 13.2913393 52.5114378))",0401,Charlottenburg-Wilmersdorf,Charlottenburg,OSM,OSM_SCHOOLS,04B02,OSM_SCHOOLS,way:508462993,Hans-Litten-Schule,,,,,,,,,,"Danckelmannstraße 26-28, 14059 Berlin",Danckelmannstraße,26-28,14059,Berlin,Bezirksamt Charlottenburg-Wilmersdorf von Berlin,,,,+49 30 901893200,,,,,True,52.51169685068571,13.290194184772169,True,True
512889971,11011011,Schule am Grünen Grund,52.53022889387809,13.505955298278888,"POLYGON ((13.5071885 52.5301395, 13.5067787 52.5301541, 13.5056916 52.5302699, 13.5055911 52.5292681, 13.5055153 52.5291786, 13.5054961 52.5291302, 13.5049991 52.5291232, 13.5050154 52.529302, 13.5051248 52.5302986, 13.5051783 52.5307898, 13.5075305 52.5307889, 13.507291 52.5305861, 13.5072203 52.5302758, 13.5071885 52.5301395))",1103,Lichtenberg,Lichtenberg,OSM,OSM_SCHOOLS,11S05,OSM_SCHOOLS,way:512889971,Schule am Grünen Grund,,,,,,,,,,"Herzbergstraße 79, 10365 Berlin",Herzbergstraße,79,10365,Berlin,,,,,,,,,,True,52.53022889387809,13.505955298278888,True,True
513007663,11005005,Astrid-Lindgren-Grundschule,52.53055671276836,13.157103750233293,"POLYGON ((13.1578795 52.5305756, 13.1581027 52.530015, 13.1561363 52.5297158, 13.1560253 52.5300444, 13.1559476 52.530425, 13.1558248 52.5310108, 13.1559032 52.5310252, 13.1559938 52.5310418, 13.1561226 52.5310624, 13.1562406 52.5310813, 13.1562922 52.5310895, 13.1567261 52.5311524, 13.157174 52.531207, 13.1575428 52.5312478, 13.1579894 52.531288, 13.1580152 52.5312208, 13.158092 52.5310371, 13.1583135 52.5310695, 13.1584086 52.5310838, 13.1585743 52.5311098, 13.1587391 52.530702, 13.1578795 52.5305756))",0504,Spandau,Staaken,OSM,OSM_SCHOOLS,05G17,OSM_SCHOOLS,way:513007663,Astrid-Lindgren-Grundschule,,,,,,,,,,"Südekumzeile 5, 13591 Berlin",Südekumzeile,5,13591,Berlin,Bezirksamt Spandau von Berlin,,,,+49 30 3758620,sekretariat@lindgren.schule.berlin.de,https://lindgrenschule.de/,,,True,52.53055671276836,13.157103750233293,True,True
513113959,11006006,Produktives Lernen,52.440422484248174,13.240877409502048,"POLYGON ((13.2404816 52.4404975, 13.2409778 52.4406683, 13.2412732 52.4403479, 13.2407773 52.4401764, 13.2404816 52.4404975))",0604,Steglitz-Zehlendorf,Zehlendorf,OSM,OSM_SCHOOLS,,OSM_SCHOOLS,way:513113959,Produktives Lernen,,,,,,,,,,,,,,,Gail S. Halvorsen Schule,,,,,,,,,True,52.440422484248174,13.240877409502048,True,True
