spaeti_id,district_id,neighborhood_id,name,address,phone_number,email,website,latitude,longitude,opening_hours,district_name,neighborhood_name
4320997490,11002002,0201,Kiosk / Tabakwaren,Straße der Pariser Kommune,nan,nan,nan,52.5164703,13.4401422,Mo-Fr 08:00-19:00; Sa 08:00-13:00,Friedrichshain-Kreuzberg,Friedrichshain
4321019535,11004004,0401,Spätkauf,Goethestraße,nan,nan,nan,52.5089349,13.3218533,Mo-Sa 08:30-22:00,Charlottenburg-Wilmersdorf,Charlottenburg
4336215193,11008008,0801,Multi Shop II,Sonnenallee,nan,nan,nan,52.4794167,13.4442714,nan,Neukölln,Neukölln
4340695690,11010010,1002,Papeterie Biesdorf,Oberfeldstraße,+4930 5419455,nan,https://biesdorfer-papeterie.de/,52.517252,13.5556141,Tu-Fr 09:00-18:00; Sa 09:00-12:00; Mo 10:00-18:00,Marzahn-Hellersdorf,Biesdorf
4351511613,11001001,0105,Kiosk Deika,Schulstraße,nan,nan,nan,52.5488148,13.3634973,nan,Mitte,Wedding
4351511616,11001001,0106,Spätkauf,Exerzierstraße,nan,nan,nan,52.5538644,13.3734706,Mo-Sa 10:00-23:00,Mitte,Gesundbrunnen
4396230907,11001001,0101,Spätkauf - Café - Backshop,Invalidenstraße,nan,nan,nan,52.5295852,13.3800959,24/7,Mitte,Mitte
4409599066,11008008,0801,Spätkauf 178,Hermannstraße,nan,nan,nan,52.4717958,13.4292161,24/7,Neukölln,Neukölln
4411267178,11004004,0401,All I Need,Goethestraße,nan,nan,nan,52.5090049,13.3089785,"Mo-Fr 10:00-24:00; Sa 00:00-02:00,10:00-24:00; Su 00:00-02:00; PH off",Charlottenburg-Wilmersdorf,Charlottenburg
4411472398,11001001,0102,Lotto Shop,Emdener Straße,nan,nan,nan,52.5275317,13.3332238,Sa 08:00-21:00; Mo-Fr 08:00-21:00,Mitte,Moabit
4411581590,11001001,0102,Kiez-Shop 558,Beusselstraße,nan,nan,nan,52.5283005,13.3284521,nan,Mitte,Moabit
4411620089,11001001,0102,Kiosk 24,Beusselstraße,nan,nan,nan,52.5291339,13.3288611,nan,Mitte,Moabit
4412294194,11001001,0105,Getränkemarkt Robin,Brüsseler Straße,nan,nan,nan,52.5472505,13.3503121,"Mo-Th 07:00-01:00, Fr,Sa 07:00-02:00",Mitte,Wedding
4428728829,11001001,0101,All In One Shop,Brückenstraße,nan,nan,nan,52.5129671,13.4172783,nan,Mitte,Mitte
4453818128,11001001,0102,Ceylin Elif,Wittstocker Straße,nan,nan,nan,52.5311505,13.3275626,nan,Mitte,Moabit
4454150172,11001001,0102,Moabiter Spätkauf,Beusselstraße,nan,nan,nan,52.5282067,13.3284523,nan,Mitte,Moabit
4454150177,11001001,0102,Dilek Shop,Turmstraße,nan,nan,nan,52.5271425,13.3293247,nan,Mitte,Moabit
4502571354,11007007,0701,Späti am Nolle,Maaßenstraße,nan,nan,nan,52.4977434,13.3540766,nan,Tempelhof-Schöneberg,Schöneberg
4520970753,11002002,0201,Kiosk,Kochhannstraße,nan,nan,nan,52.5248046,13.4505297,nan,Friedrichshain-Kreuzberg,Friedrichshain
4524897429,11008008,0801,El-Fi,Karl-Marx-Straße,nan,nan,nan,52.4755953,13.4399372,nan,Neukölln,Neukölln
4530197497,11002002,0201,E-Kiosk 24,Gärtnerstraße,nan,nan,nan,52.5085786,13.4599688,"Mo-Su,PH 00:00+",Friedrichshain-Kreuzberg,Friedrichshain
4533857105,11002002,0201,Spätkauf,Boxhagener Straße,nan,nan,nan,52.5127092,13.4588488,Mo-Su 08:00-24:00+,Friedrichshain-Kreuzberg,Friedrichshain
4542090687,11011011,1101,Big Kiosk,Einbecker Straße,nan,nan,nan,52.5097257,13.5038489,Mo-Sa 09:00-21:00,Lichtenberg,Friedrichsfelde
4552123091,11004004,0401,Multishop @ Schloss,Otto-Suhr-Allee,nan,nan,nan,52.51907,13.3005531,nan,Charlottenburg-Wilmersdorf,Charlottenburg
4558385311,11001001,0102,ESEN,Turmstraße,+493034787437,nan,nan,52.5266687,13.3530311,Mo-Sa 08:00-20:00,Mitte,Moabit
4589778489,11011011,1101,Kioskwelt,Sewanstraße,nan,nan,nan,52.4960392,13.5103346,Mo-Fr 07:00-18:00; Sa 09:00-16:00,Lichtenberg,Friedrichsfelde
4589778490,11011011,1101,Lial,Sewanstraße,nan,nan,nan,52.4959997,13.5106044,Mo-Fr 09:00-18:00; Sa 09:00-14:00,Lichtenberg,Friedrichsfelde
4593021190,11001001,0102,Wald Kiosk,Waldstraße,nan,nan,nan,52.5309959,13.3312013,nan,Mitte,Moabit
4642493362,11001001,0102,Freundlicher Kiosk,Beusselstraße,nan,nan,nan,52.5335506,13.3280416,nan,Mitte,Moabit
4672835104,11002002,0201,mini Getränkemarkt Tabakwaren,Corinthstraße,nan,nan,nan,52.4989464,13.4644209,Mo-Su 10:00-24:00,Friedrichshain-Kreuzberg,Friedrichshain
4686702513,11001001,0102,Spätkauf,Alt-Moabit,nan,nan,nan,52.5245585,13.3352403,24/7,Mitte,Moabit
4689341990,11008008,0801,Kanki-Shop,Erkstraße,nan,nan,nan,52.4815726,13.4392257,"Mo-Sa 08:00-02:00, Su 13:00-18:00",Neukölln,Neukölln
4698884701,11009009,0909,Asia Mini Market,Rathenaustraße,nan,nan,nan,52.4588412,13.5269622,Mo-Fr 07:00-20:00; Sa 08:00-20:00,Treptow-Köpenick,Oberschöneweide
4707490127,11006006,0602,Lotto Shop,Drakestraße,nan,nan,nan,52.4451546,13.2939825,Mo-Fr 08:00-19:00; Sa 08:00-16:00; PH off,Steglitz-Zehlendorf,Lichterfelde
4709611465,11006006,0604,Liebe Asia,Clayallee,+49 30 81 05 85 60,nan,https://liebeasia.com,52.4374786,13.2615262,Mo-Fr 09:00-19:00; Sa 09:00-15:00; PH off,Steglitz-Zehlendorf,Zehlendorf
4712129081,11009009,0903,1000 kleine Dinge,Baumschulenstraße,nan,nan,nan,52.4661971,13.4875061,Mo-Fr 09:00-18:00; Sa 09:00-16:00,Treptow-Köpenick,Baumschulenweg
4712129084,11009009,0903,Q&T Sparland,Baumschulenstraße,nan,nan,nan,52.4664014,13.4877569,Mo-Fr 09:00-18:00; Sa 09:00-15:00,Treptow-Köpenick,Baumschulenweg
4712129085,11009009,0903,Kiosk,Baumschulenstraße,nan,nan,nan,52.4664729,13.4878481,Mo-Fr 06:00-18:00; Sa 07:30-16:00,Treptow-Köpenick,Baumschulenweg
4774716422,11001001,0105,Getränkepoint,Lindower Straße,nan,nan,nan,52.5444905,13.368703,nan,Mitte,Wedding
4775130216,11004004,0401,Kant123,Kantstraße,nan,nan,nan,52.5062944,13.3107258,nan,Charlottenburg-Wilmersdorf,Charlottenburg
4783313906,11001001,0105,Spätkauf,Müllerstraße,nan,nan,nan,52.5538161,13.3456348,nan,Mitte,Wedding
4789006622,11004004,0401,Elfbar,Otto-Suhr-Allee,nan,nan,nan,52.5177569,13.3047312,nan,Charlottenburg-Wilmersdorf,Charlottenburg
4791429237,11003003,0301,Asia Might,Kollwitzstraße,nan,nan,nan,52.5388347,13.4204884,nan,Pankow,Prenzlauer Berg
4799571388,11001001,0106,Souvenir & more,Reinickendorfer Straße,nan,nan,nan,52.5414444,13.3702322,nan,Mitte,Gesundbrunnen
4839177786,11007007,0701,Am Akazien Spätkauf,Akazienstraße,nan,nan,nan,52.4864674,13.355819,Mo-Su 11:00-23:00,Tempelhof-Schöneberg,Schöneberg
4874345415,11002002,0202,M99 - Gemischtwarenladen für Revolutionsbedarf,Falckensteinstraße,nan,nan,nan,52.500459,13.4445106,nan,Friedrichshain-Kreuzberg,Kreuzberg
4879044506,11004004,0402,Bundeskiosk,Bundesplatz,nan,nan,nan,52.4781727,13.3281608,nan,Charlottenburg-Wilmersdorf,Wilmersdorf
4881993956,11002002,0201,Gula Sor,Wühlischstraße,nan,nan,nan,52.5081984,13.4627232,nan,Friedrichshain-Kreuzberg,Friedrichshain
4899075822,11001001,0106,Zeitschriften und Tabakwaren,Schwedenstraße,nan,nan,nan,52.5551037,13.3760306,nan,Mitte,Gesundbrunnen
4902369112,11002002,0201,Spätkauf,Proskauer Straße,nan,nan,nan,52.516676,13.4611824,Mo-Su 08:00-03:00,Friedrichshain-Kreuzberg,Friedrichshain
4907995176,11002002,0201,md Mein Markt,Grünberger Straße,nan,nan,nan,52.5119567,13.4563393,"Mo-Th 07:00-21:00; Fr,Sa 07:00-24:00",Friedrichshain-Kreuzberg,Friedrichshain
4908049915,11002002,0201,Spätkauf 24h,Grünberger Straße,nan,nan,nan,52.5114605,13.4578312,Mo-Su 00:00-24:00,Friedrichshain-Kreuzberg,Friedrichshain
4920773047,11002002,0201,I Love Späti,Gärtnerstraße,nan,nan,nan,52.5084681,13.4595634,nan,Friedrichshain-Kreuzberg,Friedrichshain
4931100758,11004004,0407,Tabak Getränke,Kurfürstendamm,nan,nan,nan,52.4974552,13.2912238,"Mo-Fr 08:00-24:00, Sa 10:00-03:00, Su 13:00-22:00",Charlottenburg-Wilmersdorf,Halensee
4938816056,11003003,0301,Erdbär,Schönhauser Allee,nan,nan,nan,52.5392153,13.4116717,"Th-Fr 12:00-18:00; Sa 11:00-17:00; Mo-We,Su,PH off",Pankow,Prenzlauer Berg
4944997006,11007007,0701,Kordiak - Schuh- & Schlüsseldienst,Richard-von-Weizsäcker-Platz,+49 30 89758214,info@kordiak-schuster.de,http://www.kordiak-schuster.de,52.4854826,13.3576049,nan,Tempelhof-Schöneberg,Schöneberg
5008946464,11006006,0604,Loki Regional Lokal,Breisgauer Straße,+49 30 68079188,nan,https://loki.berlin,52.4393934,13.21517,Tu-Fr 10:00-18:00; Sa 10:00-14:00; Mo off,Steglitz-Zehlendorf,Zehlendorf
5032732330,11001001,0106,BG MN Market Capris,Soldiner Straße,nan,nan,nan,52.5593926,13.3844073,Mo-Sa 08:00-20:00,Mitte,Gesundbrunnen
5061136924,11008008,0803,EFE Backshop,Rudower Straße,nan,nan,nan,52.4424452,13.4570782,nan,Neukölln,Buckow
5062318206,11011011,1101,Lebensmittel,Rummelsburger Straße,nan,nan,nan,52.5012096,13.5015582,Mo-Sa 09:00-18:00,Lichtenberg,Friedrichsfelde
5073653615,11011011,1110,Lebensmittel - Getränke,Schalkauer Straße,nan,nan,nan,52.5371795,13.5090882,Mo-Fr 08:30-18:30; Sa 08:30-15:30,Lichtenberg,Alt-Hohenschönhausen
5089978455,11003003,0302,Herr Buschmann - Alles in BIO,Smetanastraße,nan,nan,http://herrbuschmann.de/,52.5494487,13.4588849,"Mo-Fr 09:00-20:00, Sa 09:00-18:00",Pankow,Weißensee
5111954943,11007007,0701,Schwälmer Stube,Langenscheidtstraße,nan,nan,nan,52.4894421,13.3616577,"Mo-Fr 07:00-21:00; Sa-Su,PH 09:00-21:00",Tempelhof-Schöneberg,Schöneberg
5132524521,11009009,0913,Naturkost Grünau,Regattastraße,nan,nan,nan,52.4170179,13.5811286,"Mo-Fr 09:00-18:30; Sa 09:00-14:00; Su,PH off",Treptow-Köpenick,Grünau
5153424275,11007007,0701,Uni-Shop,Wartburgstraße,nan,nan,nan,52.4860299,13.3389674,nan,Tempelhof-Schöneberg,Schöneberg
5154083340,11011011,1112,H&E Spätkauf,Einbecker Straße,nan,nan,nan,52.5101013,13.5017875,nan,Lichtenberg,Rummelsburg
5167689747,11007007,0701,The Market,Akazienstraße,+49 30 85736200,nan,nan,52.4891132,13.353594,Mo-Su 07:30-24:00,Tempelhof-Schöneberg,Schöneberg
5193755040,11001001,0102,Spätkauf 80,Turmstraße,nan,nan,nan,52.5264396,13.3369125,nan,Mitte,Moabit
5223291545,11003003,0301,Lotto,Eberswalder Straße,nan,nan,nan,52.5409529,13.4112607,nan,Pankow,Prenzlauer Berg
5340487003,11001001,0101,Night Shop Amir,Chausseestraße,nan,nan,nan,52.5282929,13.3861382,nan,Mitte,Mitte
5346650984,11006006,0601,Spätkauf Steglitz,Albrechtstraße,nan,nan,nan,52.4553968,13.3260388,Mo-Fr 07:30-24:00; Sa 09:30-24:00; Su 10:00-24:00,Steglitz-Zehlendorf,Steglitz
5347037070,11008008,0801,Späti,Hobrechtstraße,nan,nan,nan,52.4916324,13.4261126,nan,Neukölln,Neukölln
5351286162,11003003,0301,Tony's Kiosk,Schönhauser Allee,nan,nan,nan,52.5517974,13.414541,"Mo-Th 10:00-02:00, Fr,Sa 10:00-03:00",Pankow,Prenzlauer Berg
5396546727,11004004,0403,Wein + Presse,Breite Straße,+49 30 82309373,nan,nan,52.4744252,13.2941878,Mo-Fr 05:45-18:00; Sa 06:30-13:00,Charlottenburg-Wilmersdorf,Schmargendorf
5424941701,11007007,0701,jungenspäti,Hauptstraße,nan,nan,nan,52.4797085,13.345952,Mo-Sa 09:00-01:00; Su off,Tempelhof-Schöneberg,Schöneberg
5424941706,11007007,0701,Spätkauf Zu Spät,Hauptstraße,nan,nan,nan,52.4847772,13.3541632,"Su-Th 10:00-02:00, Fr,Sa 10:00-05:00",Tempelhof-Schöneberg,Schöneberg
5429627821,11006006,0601,Reoat,Markelstraße,nan,nan,nan,52.4639946,13.3252573,nan,Steglitz-Zehlendorf,Steglitz
5471841985,11001001,0102,REWE To Go,Rathenower Straße,nan,nan,nan,52.5255021,13.3570272,24/7,Mitte,Moabit
5503456919,11002002,0201,Trinkbar Spätkauf,Rigaer Straße,nan,nan,nan,52.5167677,13.4623235,nan,Friedrichshain-Kreuzberg,Friedrichshain
5528648737,11001001,0101,AZ Minimarkt,Oranienburger Straße,nan,nan,nan,52.5235442,13.4008739,nan,Mitte,Mitte
5548816495,11001001,0105,Late Night Spätkauf68,Reinickendorfer Straße,nan,nan,nan,52.5429689,13.3694793,"Mo-Th 09:00-24:00, Fr 11:00-23:00, Sa 11:00-23:00",Mitte,Wedding
5573599276,11003003,0301,Molly's Späti,Kollwitzstraße,nan,nan,nan,52.5349713,13.4169222,nan,Pankow,Prenzlauer Berg
5582920981,11002002,0202,Spätkauf 54,Gneisenaustraße,nan,nan,nan,52.491449,13.3934123,Mo-Sa 10:00-24:00,Friedrichshain-Kreuzberg,Kreuzberg
5613723540,11002002,0202,Viktoria Späti,Katzbachstraße,nan,nan,nan,52.4887967,13.376466,nan,Friedrichshain-Kreuzberg,Kreuzberg
5632343912,11008008,0801,Bürkner 7/24,Bürknerstraße,nan,nan,nan,52.4931538,13.4253134,24/7,Neukölln,Neukölln
5648395321,11001001,0105,Trinkstelle,Brüsseler Straße,nan,nan,nan,52.5480192,13.3520847,Mo-Su 10:30-23:00,Mitte,Wedding
5715364554,11001001,0101,Bollywood,Torstraße,nan,nan,nan,52.5274956,13.3881028,24/7,Mitte,Mitte
5716675886,11003003,0301,Der Sache Wegen,Lychener Straße,nan,nan,nan,52.5443367,13.4180039,Mo-Fr 12:00-19:00; Sa 10:00-18:00,Pankow,Prenzlauer Berg
5744850236,11012012,1209,Philinchen,Alt-Wittenau,nan,nan,nan,52.5905193,13.3313799,nan,Reinickendorf,Wittenau
5754956329,11004004,0405,Yellow Spätkauf,Königin-Elisabeth-Straße,nan,nan,nan,52.5114944,13.2819373,"Su-Fr 08:00-02:00, Sa 08:00-03:00",Charlottenburg-Wilmersdorf,Westend
5785203531,11003003,0302,Kiez Eck,Streustraße,nan,nan,nan,52.5527368,13.4331207,Mo-Fr 07:00-19:00; Sa 08:00-18:00,Pankow,Weißensee
5806630454,11003003,0307,Asia-Markt,Florastraße,nan,nan,nan,52.565574,13.4075727,Mo-Fr 08:00-20:00; Sa 08:00-20:00,Pankow,Pankow
5807513622,11008008,0801,Mira Food Store,Sanderstraße,+49 30 67 79 70 77,nan,https://mira-food-store.de,52.4921402,13.4237892,Mo-Sa 10:00-22:00,Neukölln,Neukölln
5810887817,11007007,0701,Aleppo Market,Dominicusstraße,nan,nan,https://aleppo.market,52.4802668,13.3513895,Mo-Sa 09:00-20:00,Tempelhof-Schöneberg,Schöneberg
5813033922,11001001,0101,Spätkauf / Postshop,Torstraße,nan,nan,nan,52.5294594,13.4043736,Mo-Su 08:00-18:30,Mitte,Mitte
5843976451,11005005,0507,Pepita Spätkauf,Goltzstraße,nan,nan,nan,52.5641877,13.2151467,nan,Spandau,Hakenfelde
5913018250,11001001,0101,Heimgetränke,Alte Schönhauser Straße,nan,nan,nan,52.5278644,13.4085289,nan,Mitte,Mitte
5913018255,11001001,0101,24-Seven Market,Alte Schönhauser Straße,nan,nan,nan,52.5257894,13.4068812,nan,Mitte,Mitte
5923190751,11001001,0106,Bäckerei Spätkauf,Neue Hochstraße,nan,nan,nan,52.5428874,13.3757646,24/7,Mitte,Gesundbrunnen
5940202493,11011011,1110,LOTTO,Landsberger Allee,nan,nan,nan,52.534175,13.486261,Mo-Fr 07:00-18:00; Sa 08:00-13:00,Lichtenberg,Alt-Hohenschönhausen
5998109885,11003003,0301,Asia-Markt,Kopenhagener Straße,+493040504959,nan,nan,52.5488599,13.4127221,Mo-Sa 10:00-20:00,Pankow,Prenzlauer Berg
6005003081,11002002,0202,Sirplus,Eisenbahnstraße,nan,nan,nan,52.5023268,13.4314936,Fr 12:00-18:00; Sa 10:00-18:00,Friedrichshain-Kreuzberg,Kreuzberg
6083287708,11008008,0801,All in one Shop,Karl-Marx-Straße,nan,nan,nan,52.4640263,13.4436026,nan,Neukölln,Neukölln
6212858187,11003003,0301,Internetcafe - Day & Nightstore,Schönhauser Allee,nan,nan,nan,52.5526351,13.4139062,nan,Pankow,Prenzlauer Berg
6251586817,11004004,0401,Schloß Späti,Spandauer Damm,nan,nan,nan,52.5191491,13.2895468,nan,Charlottenburg-Wilmersdorf,Charlottenburg
6264712200,11004004,0405,Bärlin Shop,Kaiserdamm,+49 30 3024676,nan,https://www.getraenke-baerlin.de,52.5104007,13.2841928,nan,Charlottenburg-Wilmersdorf,Westend
6274765726,11004004,0401,The Market,Leibnizstraße,nan,nan,nan,52.5017546,13.3129938,nan,Charlottenburg-Wilmersdorf,Charlottenburg
6279431121,11003003,0301,Zora,Fehrbelliner Straße,nan,nan,nan,52.5308095,13.4108148,Mo-Sa 09:00-22:00,Pankow,Prenzlauer Berg
6289113659,11008008,0801,Naz Spätkauf,Kottbusser Damm,nan,nan,nan,52.4895302,13.4245241,nan,Neukölln,Neukölln
6289209485,11007007,0701,Glückskäfer,Hohenstaufenstraße,nan,nan,nan,52.4947058,13.3524772,Mo-Sa 08:00-21:00; Su 09:00-18:00,Tempelhof-Schöneberg,Schöneberg
6297137063,11003003,0301,Max & Moritz,Bötzowstraße,nan,nan,nan,52.5337027,13.4365626,nan,Pankow,Prenzlauer Berg
6316591591,11008008,0801,Multicafe,Karl-Marx-Straße,nan,nan,nan,52.4731391,13.4407055,nan,Neukölln,Neukölln
6331736857,11008008,0801,Günes Spätkauf,Karl-Marx-Straße,nan,nan,nan,52.4759444,13.4392843,nan,Neukölln,Neukölln
6430624973,11001001,0102,Spätkauf &,Beusselstraße,nan,nan,nan,52.5331986,13.3287084,nan,Mitte,Moabit
6439774580,11007007,0704,Spätkauf,Rathausstraße,nan,nan,nan,52.4457196,13.3796731,nan,Tempelhof-Schöneberg,Mariendorf
6457639384,11002002,0201,Baris-Ta,Wühlischstraße,nan,nan,nan,52.5090101,13.460391,nan,Friedrichshain-Kreuzberg,Friedrichshain
6464021199,11002002,0201,Hao Hao,Voigtstraße,nan,nan,nan,52.5154325,13.4677048,Mo-Sa 09:00-20:00,Friedrichshain-Kreuzberg,Friedrichshain
6464021202,11002002,0201,Schnell Minimarkt,Voigtstraße,nan,nan,nan,52.5149973,13.4675259,nan,Friedrichshain-Kreuzberg,Friedrichshain
6467627416,11006006,0601,Getränke Shop Spätkauf,Lepsiusstraße,nan,nan,nan,52.4628634,13.3195658,"Mo-Sa 11:00-01:00, Su 11:00-24:00",Steglitz-Zehlendorf,Steglitz
6467834786,11012012,1201,Seydo's Back n Späti,Ollenhauerstraße,nan,nan,nan,52.5681787,13.3297439,nan,Reinickendorf,Reinickendorf
6480348199,11001001,0106,Bulgarische Lebensmittel,Schwedenstraße,nan,nan,nan,52.5556659,13.3753845,nan,Mitte,Gesundbrunnen
6501199795,11004004,0401,Schillerspätkauf,Schillerstraße,nan,nan,nan,52.510124,13.3062383,"Mo-Fr 07:00-24:00; Sa 00:00-01:00,08:00-24:00; Su 00:00-01:00,13:00-22:00; PH 13:00-22:00",Charlottenburg-Wilmersdorf,Charlottenburg
6503854377,11006006,0601,Spätkauf M & A,Albrechtstraße,nan,nan,nan,52.4540898,13.3292883,"Mo-Sa 10:00-22:00; PH,Su off",Steglitz-Zehlendorf,Steglitz
6548214376,11003003,0301,Bis Späti,Oderberger Straße,nan,nan,nan,52.5403563,13.40546,nan,Pankow,Prenzlauer Berg
6569710892,11001001,0102,Jiby,Perleberger Straße,nan,nan,nan,52.5318196,13.3495937,"Mo-Fr 08:00-02:00, Sa 09:00-02:00",Mitte,Moabit
6571876492,11001001,0102,Spätshop Perleberger Straße,Perleberger Straße,nan,nan,nan,52.5355659,13.3563111,nan,Mitte,Moabit
6575314493,11001001,0102,Kiosk 106,Alt-Moabit,nan,nan,nan,52.5245133,13.3486425,nan,Mitte,Moabit
6580040823,11008008,0801,frugibus,Zwiestädter Straße,+49 176 50370638,mail@frugibus.de,nan,52.4733369,13.4478243,"Th,Fr 09:00-12:30,13:00-18:00; Sa 09:00-14:00",Neukölln,Neukölln
6581421551,11008008,0801,Champa Center,Boddinstraße,nan,nan,nan,52.4808969,13.4344097,Mo-Fr 09:00-18:30; Sa 9:00-17:00,Neukölln,Neukölln
6632057685,11001001,0102,Posty,Lehrter Straße,nan,nan,nan,52.531583,13.3616685,Mo-Sa 08:00-23:59; Su 13:00-20:00,Mitte,Moabit
6638539748,11002002,0201,City Spätkauf Mini Markt,Boxhagener Straße,nan,nan,nan,52.51384,13.4541743,nan,Friedrichshain-Kreuzberg,Friedrichshain
6700773085,11001001,0106,Tante Emma Laden,Reinickendorfer Straße,nan,nan,nan,52.5566572,13.3659415,Mo-Fr 07:00-17:00; Sa 08:00-16:00,Mitte,Gesundbrunnen
6709895166,11003003,0302,Lycamobil Day & Night,Berliner Allee,nan,nan,nan,52.5568894,13.4666418,Mo-Sa 12:00-00:00,Pankow,Weißensee
6795294506,11003003,0301,Kiosk,Greifswalder Straße,nan,nan,nan,52.5329386,13.4287575,Mo-Sa 10:00-03:00,Pankow,Prenzlauer Berg
6868834335,11001001,0101,24-Seven Market,Rosenthaler Straße,nan,nan,nan,52.5287282,13.4021977,24/7,Mitte,Mitte
6898983539,11004004,0401,Ragazzo's Wunderland,Krumme Straße,nan,nan,nan,52.5108631,13.3092812,nan,Charlottenburg-Wilmersdorf,Charlottenburg
6927919632,11011011,1112,Kiosk 47,Weitlingstraße,nan,nan,nan,52.5062598,13.496215,Mo-Sa 10:00-24:00,Lichtenberg,Rummelsburg
6988271062,11005005,0503,Lotto,Siemensdamm,nan,nan,nan,52.5359595,13.2752833,nan,Spandau,Siemensstadt
7025879081,11003003,0301,Central Food + Getränkemarkt,Danziger Straße,+49 30 47758375,nan,nan,52.5356481,13.4334779,"Mo-Th 08:00-02:00, Fr 08:00-03:00, Sa 09:00-03:00",Pankow,Prenzlauer Berg
7053084877,11001001,0102,Späti by Sticky,Turmstraße,nan,nan,nan,52.5270468,13.3340028,nan,Mitte,Moabit
7061716475,11011011,1110,Lotto Shop,Konrad-Wolf-Straße,nan,nan,nan,52.5436124,13.4919493,nan,Lichtenberg,Alt-Hohenschönhausen
7069825864,11003003,0301,Späti,Hufelandstraße,nan,nan,nan,52.5328763,13.4301559,Mo-Fr 10:00-18:00 Sa 10:00-16:00,Pankow,Prenzlauer Berg
7122918327,11003003,0301,Latenight Shop Tor,Torstraße,nan,nan,nan,52.528482,13.4118467,nan,Pankow,Prenzlauer Berg
7129308477,11001001,0102,Kiosk Backshop Morgenstund Berlin,Werftstraße,nan,nan,nan,52.5228407,13.3595896,"Mo-Fr 06:00-20:00, Sa 07:00-19:00",Mitte,Moabit
7129374733,11004004,0401,ServiceStore DB,Else-Ury-Bogen,nan,nan,nan,52.5051701,13.3202788,24/7,Charlottenburg-Wilmersdorf,Charlottenburg
7143783086,11002002,0202,Graefe Kiez Späti,Graefestraße,nan,nan,nan,52.4921123,13.4172698,Mo-Fr 11:00-19:00; Sa 10:00-19:00,Friedrichshain-Kreuzberg,Kreuzberg
7195094855,11011011,1101,Tante Emma Laden,Dolgenseestraße,nan,nan,nan,52.4937495,13.507647,Mo-Sa 08:00-19:00,Lichtenberg,Friedrichsfelde
7211094991,11003003,0301,Sp@tkauf 47,Greifswalder Straße,nan,nan,nan,52.5334314,13.4293759,"Mo-Sa 09:00-02:00, Su 10:00-02:00",Pankow,Prenzlauer Berg
7238456632,11007007,0701,Back & Tabak,Ebersstraße,nan,nan,nan,52.4791962,13.3494407,Mo-Fr 05:00-22:00; Sa 07:00-22:00; Su off,Tempelhof-Schöneberg,Schöneberg
7239671331,11008008,0801,GOP Market,Schöneweider Straße,nan,nan,nan,52.47188,13.4455819,Mo-Su 09:30-19:30,Neukölln,Neukölln
7249782637,11003003,0301,Little Presents,Greifswalder Straße,nan,nan,nan,52.5433962,13.4425388,Mo-Fr 08:00-20:00; Sa 09:00-18:00,Pankow,Prenzlauer Berg
7252363283,11008008,0801,G-K Kiosk,Leinestraße,nan,nan,nan,52.4733372,13.426349,24/7,Neukölln,Neukölln
7257448216,11008008,0801,Spätkauf 19,Hermannstraße,nan,nan,nan,52.4835211,13.4245609,nan,Neukölln,Neukölln
7258108398,11008008,0801,Aller Kiosk,Allerstraße,nan,nan,nan,52.4750384,13.4266453,nan,Neukölln,Neukölln
7260706585,11004004,0402,Fair unverpackt,Düsseldorfer Straße,nan,nan,nan,52.4959,13.3215,"Tu, Th-Fr 09:30-19:00; Sa 10:00-16:00; We 10:00-16:00",Charlottenburg-Wilmersdorf,Wilmersdorf
7281046460,11003003,0301,Spätkauf,Lychener Straße,nan,nan,nan,52.5414137,13.4152046,nan,Pankow,Prenzlauer Berg
7289003922,11003003,0301,La Bodega,Senefelderstraße,nan,nan,https://www.labodega-berlin.com/,52.5420621,13.4228421,nan,Pankow,Prenzlauer Berg
7291373630,11003003,0301,Grüne Meile,Stargarder Straße,nan,nan,nan,52.5456231,13.4206904,nan,Pankow,Prenzlauer Berg
7292198182,11003003,0301,Suti Asia Markt,Stargarder Straße,nan,nan,nan,52.5436032,13.4245381,nan,Pankow,Prenzlauer Berg
7296525277,11002002,0201,Spätkauf Olive,Frankfurter Allee,nan,nan,nan,52.5147816,13.4619901,nan,Friedrichshain-Kreuzberg,Friedrichshain
7297159360,11001001,0102,Tabakwaren Sahiner,Birkenstraße,nan,nan,nan,52.5324174,13.3415874,Mo-Fr 06:00-21:00; Sa 06:30-21:00,Mitte,Moabit
7308566114,11003003,0301,Asialebensmittel,Raumerstraße,nan,nan,nan,52.5418025,13.4208702,"Mo-Th 08:30-21:00; Fr, Sa 08:30-22:00",Pankow,Prenzlauer Berg
7310117371,11003003,0301,Dicke Schwester Späti,Prenzlauer Allee,nan,nan,nan,52.5423392,13.4256516,nan,Pankow,Prenzlauer Berg
7310691228,11003003,0301,Internet Cafe,Danziger Straße,nan,nan,nan,52.5401872,13.4193385,"Mo-Th 07:00-03:00, Fr-Su 08:00-04:00",Pankow,Prenzlauer Berg
7353865378,11007007,0703,Grünschnabel,Manfred-von-Richthofen-Straße,nan,nan,nan,52.4837245,13.3839439,Mo-Fr 08:30-19:30; Sa 08:30-18:30,Tempelhof-Schöneberg,Tempelhof
7416760729,11008008,0801,Hemadi Späti,Herrnhuter Weg,nan,nan,nan,52.4760124,13.4401398,nan,Neukölln,Neukölln
7463511384,11008008,0801,I♥️Späti24/7,Treptower Straße,nan,nan,nan,52.4789131,13.4494378,nan,Neukölln,Neukölln
